signal_name,unit,data_type,enum_values,min_physical,max_physical,scaling,offset,bit_length,is_multiplexer,multiplexer_signal,message_name,message_id,dbc_source,notes
SCCM_turnIndicatorStalkStatus,,enum,"{""3"": ""DOWN_1"", ""5"": ""SNA"", ""0"": ""IDLE"", ""1"": ""UP_1"", ""4"": ""DOWN_2"", ""2"": ""UP_2""}",0.0,5.0,1.0,0.0,3,False,,SCCM_leftStalk,0x249,can1-vehicle.dbc,
SCCM_leftStalkReserved1,,int,,0.0,31.0,1.0,0.0,5,False,,SCCM_leftStalk,0x249,can1-vehicle.dbc,
DI_systemStatusChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_systemStatusCounter,,int,,0.0,15.0,1.0,0.0,4,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_systemState,,enum,"{""5"": ""DI_SYS_ENABLE"", ""1"": ""DI_SYS_IDLE"", ""2"": ""DI_SYS_STANDBY"", ""0"": ""DI_SYS_UNAVAILABLE"", ""3"": ""DI_SYS_FAULT"", ""4"": ""DI_SYS_ABORT""}",0.0,5.0,1.0,0.0,3,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_brakePedalState,,enum,"{""2"": ""INVALID"", ""0"": ""OFF"", ""1"": ""ON""}",0.0,2.0,1.0,0.0,2,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_gear,,enum,"{""1"": ""DI_GEAR_P"", ""0"": ""DI_GEAR_INVALID"", ""7"": ""DI_GEAR_SNA"", ""2"": ""DI_GEAR_R"", ""3"": ""DI_GEAR_N"", ""4"": ""DI_GEAR_D""}",0.0,7.0,1.0,0.0,3,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_regenLight,,int,,0.0,1.0,1.0,0.0,1,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_immobilizerState,,enum,"{""2"": ""DI_IMM_STATE_AUTHENTICATING"", ""0"": ""DI_IMM_STATE_INIT_SNA"", ""3"": ""DI_IMM_STATE_DISARMED"", ""4"": ""DI_IMM_STATE_IDLE"", ""6"": ""DI_IMM_STATE_FAULT"", ""1"": ""DI_IMM_STATE_REQUEST"", ""5"": ""DI_IMM_STATE_RESET""}",0.0,6.0,1.0,0.0,3,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_accelPedalPos,%,int,,0.0,100.0,0.4,0.0,8,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_tractionControlMode,,enum,"{""0"": ""TC_NORMAL"", ""1"": ""TC_SLIP_START"", ""4"": ""TC_ROLLS_MODE"", ""2"": ""TC_DEV_MODE_1"", ""5"": ""TC_DYNO_MODE"", ""3"": ""TC_DEV_MODE_2""}",0.0,5.0,1.0,0.0,3,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_epbRequest,,enum,"{""0"": ""DI_EPBREQUEST_NO_REQUEST"", ""1"": ""DI_EPBREQUEST_PARK"", ""2"": ""DI_EPBREQUEST_UNPARK""}",0.0,2.0,1.0,0.0,2,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_proximity,,int,,0.0,1.0,1.0,0.0,1,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_keepAliveRequest,,enum,"{""1"": ""KEEP_ALIVE"", ""0"": ""NO_REQUEST""}",0.0,1.0,1.0,0.0,1,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
DI_trackModeState,,enum,"{""0"": ""TRACK_MODE_UNAVAILABLE"", ""1"": ""TRACK_MODE_AVAILABLE"", ""2"": ""TRACK_MODE_ON""}",0.0,2.0,1.0,0.0,2,False,,DI_systemStatus,0x118,can1-vehicle.dbc,
VCRIGHT_loadShedPriority,,int,,0.0,255.0,1.0,0.0,8,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
VCRIGHT_vehiclePowerStateDBG,,enum,"{""3"": ""VEHICLE_POWER_STATE_DRIVE"", ""1"": ""VEHICLE_POWER_STATE_CONDITIONING"", ""2"": ""VEHICLE_POWER_STATE_ACCESSORY"", ""0"": ""VEHICLE_POWER_STATE_OFF""}",0.0,3.0,1.0,0.0,2,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
VCRIGHT_swEnStatus,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
VCRIGHT_rearDefrostState,,enum,"{""2"": ""HEATER_STATE_OFF"", ""4"": ""HEATER_STATE_FAULT"", ""1"": ""HEATER_STATE_ON"", ""0"": ""HEATER_STATE_SNA"", ""3"": ""HEATER_STATE_OFF_UNAVAILABLE""}",0.0,4.0,1.0,0.0,3,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
VCRIGHT_mirrorHeatState,,enum,"{""2"": ""HEATER_STATE_OFF"", ""4"": ""HEATER_STATE_FAULT"", ""1"": ""HEATER_STATE_ON"", ""0"": ""HEATER_STATE_SNA"", ""3"": ""HEATER_STATE_OFF_UNAVAILABLE""}",0.0,4.0,1.0,0.0,3,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
VCRIGHT_OTAState,,int,,0.0,1.0,1.0,0.0,1,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
VCRIGHT_5AVoltage,V,int,,0.0,5.56888,0.005443676098,0.0,10,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
VCRIGHT_vbatProt,V,int,,0.0,22.29185,0.005443676098,0.0,12,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
VCRIGHT_footwellLightCurrent,mA,int,,-204.8,204.7,0.1,0.0,12,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
VCRIGHT_pcbaTemperature,degC,int,,-40.0,150.0,0.125,-40.0,11,False,,VCRIGHT_status,0x343,can1-vehicle.dbc,
SCCM_rightStalkCrc,,int,,0.0,255.0,1.0,0.0,8,False,,SCCM_rightStalk,0x229,can1-vehicle.dbc,
SCCM_rightStalkCounter,,int,,0.0,15.0,1.0,0.0,4,False,,SCCM_rightStalk,0x229,can1-vehicle.dbc,
SCCM_rightStalkStatus,,enum,"{""3"": ""DOWN_1"", ""6"": ""SNA"", ""0"": ""IDLE"", ""5"": ""INIT"", ""1"": ""UP_1"", ""4"": ""DOWN_2"", ""2"": ""UP_2""}",0.0,6.0,1.0,0.0,3,False,,SCCM_rightStalk,0x229,can1-vehicle.dbc,
SCCM_rightStalkReserved1,,int,,0.0,1.0,1.0,0.0,1,False,,SCCM_rightStalk,0x229,can1-vehicle.dbc,
SCCM_parkButtonStatus,,enum,"{""3"": ""SNA"", ""0"": ""NOT_PRESSED"", ""2"": ""INIT"", ""1"": ""PRESSED""}",0.0,3.0,1.0,0.0,2,False,,SCCM_rightStalk,0x229,can1-vehicle.dbc,
SCCM_rightStalkReserved2,,int,,0.0,63.0,1.0,0.0,6,False,,SCCM_rightStalk,0x229,can1-vehicle.dbc,
SCCM_steeringAngleCrc,,int,,0.0,255.0,1.0,0.0,8,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
SCCM_steeringAngleCounter,,int,,0.0,15.0,1.0,0.0,4,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
SCCM_supplierID,,int,,0.0,3.0,1.0,0.0,2,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
SCCM_steeringAngleSensorStatus,,enum,"{""0"": ""OK"", ""1"": ""INIT"", ""2"": ""ERROR"", ""3"": ""ERROR_INIT""}",0.0,3.0,1.0,0.0,2,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
SCCM_steeringAngle,deg,int,,-819.2,819.0,0.1,-819.2,14,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
SCCM_steeringAngleValidity,,enum,"{""3"": ""SNA"", ""2"": ""INIT"", ""0"": ""INVALID"", ""1"": ""VALID""}",0.0,3.0,1.0,0.0,2,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
SCCM_steeringAngleSpeed,deg/s,int,,-4096.0,4095.5,0.5,-4096.0,14,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
SCCM_steeringAngleSensorReservd1,,int,,0.0,3.0,1.0,0.0,2,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
SCCM_steeringAngleSensorReservd2,,int,,0.0,255.0,1.0,0.0,8,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
SCCM_steeringAngleSensorReservd3,,int,,0.0,255.0,1.0,0.0,8,False,,SCCM_steeringAngleSensor,0x129,can1-vehicle.dbc,
VCLEFT_frontLatchStatus,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,1.0,0.0,4,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_rearLatchStatus,,enum,"{""8"": ""LATCH_FAULT"", ""2"": ""LATCH_CLOSED"", ""1"": ""LATCH_OPENED"", ""3"": ""LATCH_CLOSING"", ""7"": ""LATCH_DEFAULT"", ""4"": ""LATCH_OPENING"", ""5"": ""LATCH_AJAR"", ""6"": ""LATCH_TIMEOUT"", ""0"": ""LATCH_SNA""}",0.0,8.0,1.0,0.0,4,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_frontLatchSwitch,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_rearLatchSwitch,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_frontHandlePulled,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_rearHandlePulled,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_frontRelActuatorSwitch,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_rearRelActuatorSwitch,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_frontHandlePWM,%,int,,0.0,100.0,1.0,0.0,7,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_rearHandlePWM,%,int,,0.0,100.0,1.0,0.0,7,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_frontIntSwitchPressed,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_rearIntSwitchPressed,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_mirrorTiltXPosition,V,int,,0.0,5.0,0.02,0.0,8,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_mirrorTiltYPosition,V,int,,0.0,5.0,0.02,0.0,8,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_mirrorState,,enum,"{""3"": ""MIRROR_STATE_FOLD_UNFOLD"", ""1"": ""MIRROR_STATE_TILT_X"", ""0"": ""MIRROR_STATE_IDLE"", ""2"": ""MIRROR_STATE_TILT_Y"", ""4"": ""MIRROR_STATE_RECALL""}",0.0,4.0,1.0,0.0,3,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_mirrorFoldState,,enum,"{""4"": ""MIRROR_FOLD_STATE_UNFOLDING"", ""1"": ""MIRROR_FOLD_STATE_FOLDED"", ""3"": ""MIRROR_FOLD_STATE_FOLDING"", ""0"": ""MIRROR_FOLD_STATE_UNKNOWN"", ""2"": ""MIRROR_FOLD_STATE_UNFOLDED""}",0.0,4.0,1.0,0.0,3,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_mirrorRecallState,,enum,"{""5"": ""MIRROR_RECALL_STATE_RECALLING_STOPPED"", ""2"": ""MIRROR_RECALL_STATE_RECALLING_AXIS_2"", ""0"": ""MIRROR_RECALL_STATE_INIT"", ""3"": ""MIRROR_RECALL_STATE_RECALLING_COMPLETE"", ""4"": ""MIRROR_RECALL_STATE_RECALLING_FAILED"", ""1"": ""MIRROR_RECALL_STATE_RECALLING_AXIS_1""}",0.0,5.0,1.0,0.0,3,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_mirrorHeatState,,enum,"{""2"": ""HEATER_STATE_OFF"", ""4"": ""HEATER_STATE_FAULT"", ""1"": ""HEATER_STATE_ON"", ""0"": ""HEATER_STATE_SNA"", ""3"": ""HEATER_STATE_OFF_UNAVAILABLE""}",0.0,4.0,1.0,0.0,3,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_mirrorDipped,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
VCLEFT_frontHandlePulledPersist,,int,,0.0,1.0,1.0,0.0,1,False,,VCLEFT_doorStatus,0x102,can1-vehicle.dbc,
SpdCtrlLvr_Stat,,enum,"{""32"": ""DN_1ST"", ""16"": ""UP_1ST"", ""8"": ""DN_2ND"", ""4"": ""UP_2ND"", ""2"": ""RWD"", ""1"": ""FWD"", ""0"": ""IDLE""}",,,1.0,0.0,6,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
VSL_Enbl_Rq,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
SpdCtrlLvrStat_Inv,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
DTR_Dist_Rq,,enum,"{""255"": ""SNA"", ""200"": ""ACC_DIST_7"", ""166"": ""ACC_DIST_6"", ""133"": ""ACC_DIST_5"", ""100"": ""ACC_DIST_4"", ""66"": ""ACC_DIST_3"", ""33"": ""ACC_DIST_2"", ""0"": ""ACC_DIST_1""}",0.0,200.0,1.0,0.0,8,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
TurnIndLvr_Stat,,enum,"{""3"": ""SNA"", ""2"": ""RIGHT"", ""1"": ""LEFT"", ""0"": ""IDLE""}",,,1.0,0.0,2,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
HiBmLvr_Stat,,enum,"{""3"": ""SNA"", ""2"": ""HIBM_FLSH_ON_PSD"", ""1"": ""HIBM_ON_PSD"", ""0"": ""IDLE""}",,,1.0,0.0,2,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
WprWashSw_Psd,,enum,"{""3"": ""SNA"", ""2"": ""WASH"", ""1"": ""TIPWIPE"", ""0"": ""NPSD""}",,,1.0,0.0,2,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
WprWash_R_Sw_Posn_V2,,enum,"{""3"": ""SNA"", ""2"": ""WASH"", ""1"": ""INTERVAL"", ""0"": ""OFF""}",,,1.0,0.0,2,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Lvr_Stat,,enum,"{""4"": ""STW_BACK"", ""3"": ""STW_FWD"", ""2"": ""STW_DOWN"", ""1"": ""STW_UP"", ""0"": ""NPSD""}",,,1.0,0.0,3,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Cond_Flt,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Cond_Psd,,enum,"{""3"": ""SNA"", ""2"": ""DOWN"", ""1"": ""UP"", ""0"": ""NPSD""}",,,1.0,0.0,2,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
HrnSw_Psd,,enum,"{""3"": ""SNA"", ""2"": ""NDEF2"", ""1"": ""PSD"", ""0"": ""NPSD""}",,,1.0,0.0,2,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw00_Psd,,enum,"{""1"": ""PRESSED"", ""0"": ""NOT_PRESSED_SNA""}",,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw01_Psd,,enum,"{""1"": ""PRESSED"", ""0"": ""NOT_PRESSED_SNA""}",,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw02_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw03_Psd,,enum,"{""1"": ""PRESSED"", ""0"": ""NOT_PRESSED_SNA""}",,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw04_Psd,,enum,"{""1"": ""PRESSED"", ""0"": ""NOT_PRESSED_SNA""}",,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw05_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw06_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw07_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw08_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw09_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw10_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw11_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw12_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw13_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw14_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
StW_Sw15_Psd,,int,,,,1.0,0.0,1,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
WprSw6Posn,,enum,"{""7"": ""SNA"", ""6"": ""STAGE2"", ""5"": ""STAGE1"", ""4"": ""INTERVAL4"", ""3"": ""INTERVAL3"", ""2"": ""INTERVAL2"", ""1"": ""INTERVAL1"", ""0"": ""OFF""}",,,1.0,0.0,3,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
MC_STW_ACTN_RQ,,int,,0.0,15.0,1.0,0.0,4,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
CRC_STW_ACTN_RQ,,int,,,,1.0,0.0,8,False,,STW_ACTN_RQ,0x238,can1-vehicle.dbc,
DAS_headlightRequest,,enum,"{""3"": ""DAS_HEADLIGHT_REQUEST_INVALID"", ""1"": ""DAS_HEADLIGHT_REQUEST_ON"", ""0"": ""DAS_HEADLIGHT_REQUEST_OFF""}",0.0,3.0,1.0,0.0,2,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_hazardLightRequest,,enum,"{""3"": ""DAS_REQUEST_HAZARDS_SNA"", ""2"": ""DAS_REQUEST_HAZARDS_UNUSED"", ""0"": ""DAS_REQUEST_HAZARDS_OFF"", ""1"": ""DAS_REQUEST_HAZARDS_ON""}",0.0,3.0,1.0,0.0,2,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_wiperSpeed,,enum,"{""3"": ""DAS_WIPER_SPEED_3"", ""12"": ""DAS_WIPER_SPEED_12"", ""8"": ""DAS_WIPER_SPEED_8"", ""14"": ""DAS_WIPER_SPEED_14"", ""5"": ""DAS_WIPER_SPEED_5"", ""13"": ""DAS_WIPER_SPEED_13"", ""2"": ""DAS_WIPER_SPEED_2"", ""0"": ""DAS_WIPER_SPEED_OFF"", ""4"": ""DAS_WIPER_SPEED_4"", ""1"": ""DAS_WIPER_SPEED_1"", ""15"": ""DAS_WIPER_SPEED_INVALID"", ""10"": ""DAS_WIPER_SPEED_10"", ""11"": ""DAS_WIPER_SPEED_11"", ""7"": ""DAS_WIPER_SPEED_7"", ""9"": ""DAS_WIPER_SPEED_9"", ""6"": ""DAS_WIPER_SPEED_6""}",0.0,15.0,1.0,0.0,4,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_turnIndicatorRequest,,enum,"{""0"": ""DAS_TURN_INDICATOR_NONE"", ""2"": ""DAS_TURN_INDICATOR_RIGHT"", ""3"": ""DAS_TURN_INDICATOR_CANCEL"", ""1"": ""DAS_TURN_INDICATOR_LEFT""}",0.0,3.0,1.0,0.0,2,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_highLowBeamDecision,,enum,"{""2"": ""DAS_HIGH_BEAM_ON"", ""1"": ""DAS_HIGH_BEAM_OFF"", ""3"": ""DAS_HIGH_BEAM_SNA"", ""0"": ""DAS_HIGH_BEAM_UNDECIDED""}",0.0,3.0,1.0,0.0,2,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_heaterRequest,,enum,"{""0"": ""DAS_HEATER_SNA"", ""2"": ""DAS_HEATER_ON"", ""1"": ""DAS_HEATER_OFF""}",0.0,2.0,1.0,0.0,2,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_turnIndicatorRequestReason,,enum,"{""8"": ""DAS_ACTIVE_COMMANDED_LANE_CHANGE"", ""4"": ""DAS_CANCEL_LANE_CHANGE"", ""6"": ""DAS_ACTIVE_MERGE"", ""2"": ""DAS_ACTIVE_SPEED_LANE_CHANGE"", ""5"": ""DAS_CANCEL_FORK"", ""0"": ""DAS_NONE"", ""3"": ""DAS_ACTIVE_FORK"", ""7"": ""DAS_CANCEL_MERGE"", ""1"": ""DAS_ACTIVE_NAV_LANE_CHANGE""}",0.0,8.0,1.0,0.0,4,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_autopilotActive,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_accActive,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_bodyControlsCounter,,int,,0.0,15.0,1.0,0.0,4,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
DAS_bodyControlsChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,DAS_bodyControls,0x3e9,can1-vehicle.dbc,
VCFRONT_indicatorLeftRequest,,enum,"{""2"": ""TURN_SIGNAL_ACTIVE_HIGH"", ""1"": ""TURN_SIGNAL_ACTIVE_LOW"", ""0"": ""TURN_SIGNAL_OFF""}",0.0,2.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_indicatorRightRequest,,enum,"{""2"": ""TURN_SIGNAL_ACTIVE_HIGH"", ""1"": ""TURN_SIGNAL_ACTIVE_LOW"", ""0"": ""TURN_SIGNAL_OFF""}",0.0,2.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_hazardLightRequest,,enum,"{""1"": ""HAZARD_REQUEST_BUTTON"", ""6"": ""HAZARD_REQUEST_CAR_ALARM"", ""5"": ""HAZARD_REQUEST_CRASH"", ""7"": ""HAZARD_REQUEST_DAS"", ""2"": ""HAZARD_REQUEST_LOCK"", ""4"": ""HAZARD_REQUEST_MISLOCK"", ""0"": ""HAZARD_REQUEST_NONE"", ""8"": ""HAZARD_REQUEST_UDS"", ""3"": ""HAZARD_REQUEST_UNLOCK""}",0.0,8.0,1.0,0.0,4,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_ambientLightingBrightnes,%,int,,0.0,127.0,0.5,0.0,8,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_switchLightingBrightness,%,int,,0.0,127.0,0.5,0.0,8,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_courtesyLightingRequest,,int,,0.0,1.0,1.0,0.0,1,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_approachLightingRequest,,int,,0.0,1.0,1.0,0.0,1,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_seeYouHomeLightingReq,,int,,0.0,1.0,1.0,0.0,1,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_hazardSwitchBacklight,,int,,0.0,1.0,1.0,0.0,1,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_lowBeamLeftStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_lowBeamRightStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_highBeamLeftStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_highBeamRightStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_DRLLeftStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_DRLRightStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_fogLeftStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_fogRightStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_sideMarkersStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
